town,source_kind,topic,term,meeting_date,meeting_body,item_title,url,start_seconds,context
South Windsor,transcript,alpr,alpr_flock,2026-04-06,Town Council,"Town Council Regular Meeting - April 6, 2026",https://www.youtube.com/watch?v=S6igw8DSCcc&t=3013s,3013,"because their contract clearly specifies that they can do it. Now, we know that Flock is partnered with Palantir, which is a scary mass surveillance company."
South Windsor,transcript,alpr,alpr_flock,2026-04-06,Town Council,"Town Council Regular Meeting - April 6, 2026",https://www.youtube.com/watch?v=S6igw8DSCcc&t=3025s,3025,"are getting this data. It's not disclosed. But, the fact that the Flock contract clearly specifies that they can do so, that they don't have to pay us for all"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2499s,2499,um a AI-powered mass surveillance system from the company Flock Safety. Um it is essentially a system designed to
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2515s,2515,"over time, and record where they're going. All of that gets fed into their Flock Nova analytics platform, which infers what they're doing and who they're doing those things with."
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2525s,2525,"they're doing those things with. All of this data is, according to the Flock contract, owned by the town and accessible to the town to um"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2558s,2558,"However, there's no evidence that it prevents violent crime. If you look at the Flock website, they make some grand claims. They have a research paper backing it up, which was"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2562s,2562,"make some grand claims. They have a research paper backing it up, which was authored by Flock employees, so that doesn't exactly hold water. Um"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2580s,2580,"aspects of this. There are some cybersecurity concerns. Um for example, Flock Condor cameras, it was revealed about a month ago, are streaming their video over the internet."
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2608s,2608,"Um we have, unfortunately, a growing mound of cases where people have been identified as Flock as criminals. They are treated as such by the police. They're pulled out of their"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2620s,2620,"face down on the asphalt with guns in their back, do the police realize that Flock got it wrong again. There are plenty of these cases. Um the"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2696s,2696,"search or surveillance to occur, and of course the signature of a judge. What Flock is doing is recording all of the movements and behaviors of everyone in his area of control as best"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2755s,2755,"demand its deletion and the cessation of further collection. In the Flock contract, you have the one copy that the police department holds, but you are also granting the Flock"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2760s,2760,"In the Flock contract, you have the one copy that the police department holds, but you are also granting the Flock corporate a second copy of that data. It's a complete royalty-free copy. They"
South Windsor,transcript,alpr,alpr_flock,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2797s,2797,"Windsor's example. A few weeks ago, they disabled their Flock systems specifically because of privacy concerns. I hope you folks might consider similarly."
South Windsor,transcript,alpr,alpr_flock,2026-03-02,Town Council,"Town Council Regular Meeting - March 2, 2026",https://www.youtube.com/watch?v=dsWH4PwzH-A&t=551s,551,"I think we talked about this the last meeting. I'm going to call it the the flock system, but it's the special um things that are registering people's information. Um I do have a couple"
South Windsor,transcript,alpr,alpr_flock,2026-03-02,Town Council,"Town Council Regular Meeting - March 2, 2026",https://www.youtube.com/watch?v=dsWH4PwzH-A&t=604s,604,"that data. Um, at my direction, the police department did go back and look through the settings on our flock system to make sure that that information is not being shared. And I can tell you"
South Windsor,transcript,alpr,alpr_flock,2025-07-21,Town Council,"Town Council Regular Meeting - July 21, 2025",https://www.youtube.com/watch?v=gJh_cqxe_28&t=536s,536,"uh my written report, I wanted to remind the council as well as the public that the town has installed a flock system several months ago. That's a plate reader c uh plate reader cameras"
South Windsor,transcript,alpr,alpr_flock,2021-09-21,Town Council,South Windsor Town Council Regular Meeting,https://www.youtube.com/watch?v=sskzh_0iIX0&t=3109s,3109,there are options available as one example license plate readers from a company called flock that are being used successfully in three towns in rhode island
South Windsor,transcript,body_camera,body_camera,2021-12-06,Town Council,South Windsor Town Council Meeting 12/6/21,https://www.youtube.com/watch?v=mBBhqcrxF8c&t=7583s,7583,process with axon enterprises inc whereas the town of south windsor police department's current body-worn camera program has existed for approximately six years
South Windsor,transcript,drone,drone,2022-06-27,Town Council,"South Windsor Town Council Special Meeting - June 27, 2022",https://www.youtube.com/watch?v=NNVqvrZ_DTo&t=7216s,7216,install their equipment into your recording areas and then they have remote operators like drone operators in california that'll actually record your meetings and do everything that our
South Windsor,transcript,drone,drone,2022-03-07,Town Council,"South Windsor Town Council Regular Meeting - March 7, 2022",https://www.youtube.com/watch?v=J1xSSBnXLzQ&t=4764s,4764,will we will get it published tomorrow and send that out tomorrow thank you so do we have a town drone like how did that fly over work i never so this is a natural evolution of the
South Windsor,transcript,drone,drone,2022-03-07,Town Council,"South Windsor Town Council Regular Meeting - March 7, 2022",https://www.youtube.com/watch?v=J1xSSBnXLzQ&t=4800s,4800,um certainly wasn't done on my own no i mean that wasn't my main question i was just i liked the drone fly over so you said our our pci averages did you
South Windsor,transcript,predictive_policing,predictive_policing,2026-04-06,Town Council,"Town Council Regular Meeting - April 6, 2026",https://www.youtube.com/watch?v=S6igw8DSCcc&t=3015s,3015,"that they can do it. Now, we know that Flock is partnered with Palantir, which is a scary mass surveillance company. We don't know if Palantir's getting this"
South Windsor,transcript,predictive_policing,predictive_policing,2026-04-06,Town Council,"Town Council Regular Meeting - April 6, 2026",https://www.youtube.com/watch?v=S6igw8DSCcc&t=3019s,3019,"with Palantir, which is a scary mass surveillance company. We don't know if Palantir's getting this data. We don't know if other companies are getting this data. It's not"
South Windsor,transcript,predictive_policing,predictive_policing,2026-03-16,Town Council,"Town Council Regular Meeting - March 16, 2026",https://www.youtube.com/watch?v=na7vGQk44nc&t=2515s,2515,"over time, and record where they're going. All of that gets fed into their Flock Nova analytics platform, which infers what they're doing and who they're doing those things with."
Southington,transcript,alpr,alpr_flock,2026-05-11,Town Council,Town Council - 05/11/2026,https://www.youtube.com/watch?v=iNKDBKK81IY&t=6734s,6734,can do more than just work on animals is more beneficial to our town. Uh we know just with the flock system that went into place the police department is flooded with calls and if
Southington,transcript,alpr,alpr_flock,2026-04-06,Town Council,Town Council 04/06/2026,https://www.youtube.com/watch?v=fAfweNcpY_w&t=1294s,1294,"The police or no, this different. Um transfers from another fund. The police flock cameras, 98,000, police radios, 463,000, police body cameras, 130,000."
Southington,transcript,alpr,alpr_flock,2026-02-26,Board of Finance,Board of Finance 02/26/2026 Budget Hearing #2,https://www.youtube.com/watch?v=UXsdKDB6MmI&t=5707s,5707,"four years removed from it here. And significantly busier and more dangerous. >> The flock system was the greatest thing you ever gave us for police work, but it entails a lot of extra work. Well, we're"
Southington,transcript,alpr,alpr_flock,2026-02-26,Board of Finance,Board of Finance 02/26/2026 Budget Hearing #2,https://www.youtube.com/watch?v=UXsdKDB6MmI&t=5731s,5731,"where you >> Is that considered a downside to the whole thing? Are we the flock? >> No, not the flock. The whole um police accountability bill, a lot of the"
Southington,transcript,alpr,alpr_flock,2026-02-26,Board of Finance,Board of Finance 02/26/2026 Budget Hearing #2,https://www.youtube.com/watch?v=UXsdKDB6MmI&t=5733s,5733,">> Is that considered a downside to the whole thing? Are we the flock? >> No, not the flock. The whole um police accountability bill, a lot of the aspects of it, it it costs a lot of"
Southington,transcript,alpr,alpr_flock,2026-01-28,Board of Finance,Board of Finance 1/28/2026,https://www.youtube.com/watch?v=spZXZis4Ze0&t=6800s,6800,">> I post. Next one. Contingency transfer $12,000 even police flock system additional year. So it's paying the additional year."
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=957s,957,"So, we're here. Let's get it done. >> Okay, that's We'll put that on the yes side of the list. The flock safety drone, the drone in a box. This is a um a three-year pilot where we we buy it"
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1055s,1055,"pilot program. So we'd fund three years of it. And then they'd have to >> And then there's some more flock specialized cameras for 12,000. Another item."
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1065s,1065,">> They keep it confidential, but well, what they actually do, but it's a different style of flock camera. >> And these were going to be in the downtown area if I'm right. and had an"
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1688s,1688,"department, 12,000 for the generator at the animal control, 50,000 for the flock safety drone, a three-year pilot, and 12,000"
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1699s,1699,"drone, a three-year pilot, and 12,000 for the uh Flock PTZ system and those are all of them."
Southington,transcript,alpr,alpr_flock,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1940s,1940,"amend our motion to approve these things with the the same same items, but with a two-year on the flock drone. >> I will amend my original motion >> and I'll amend my second."
Southington,transcript,alpr,alpr_flock,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2056s,2056,emergency happens and if we they lose power that currently has no generator. Um that was just an estimate. The flock safety's drone. Um that's one I'm it's it's thrown as a first responder. I know
Southington,transcript,alpr,alpr_flock,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2111s,2111,"could light up the area for the officers. It also could connect with the flock system. So if a stolen vehicle comes in, you launch the drone, it goes to the"
Southington,transcript,alpr,alpr_flock,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2124s,2124,area where the uh stolen vehicle hit and it eyes in the skies. Our ability to find stolen vehicles. Flock was a gamecher. I think this is the ne next extension to that.
Southington,transcript,alpr,alpr_flock,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2299s,2299,"the parks, put them on all the town buildings. Uh, cameras are incredible. Um, just like the flock system, it's incredible. And the last one's a vehicle carport. Very expensive. Uh, Cheshure"
Southington,transcript,alpr,alpr_flock,2025-04-28,Town Council,Town Council 4/28/2025,https://www.youtube.com/watch?v=6SAVKEu75bE&t=1046s,1046,uh the private duty fund at the police station. We're going to increase our support of that flock camera network. We're going to upgrade the police radio system. That's a constant
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3057s,3057,that's that's what we are the difference we're the Envy of this state with our flock camera system okay um those license plate readers everyone thinks oh it's for
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3083s,3083,left a note for her daughter that she was going to kill herself um found the car on the flock system it was right near a location in town every one flock flock there uh everyone went there and
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3086s,3086,was going to kill herself um found the car on the flock system it was right near a location in town every one flock flock there uh everyone went there and they located her as she was about to
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3088s,3088,car on the flock system it was right near a location in town every one flock flock there uh everyone went there and they located her as she was about to pull in a garage to kill herself they
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3097s,3097,they located her as she was about to pull in a garage to kill herself they saved the life that flock system is incredible and all we get calls from all other towns hey can you run this in your
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3104s,3104,incredible and all we get calls from all other towns hey can you run this in your flock system see if uh see if you you had this car um Sol solve the Waterberry murder it's uh it's incredible and our
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3173s,3173,it's just all hands off until you want to put a pilot on it and as good I say this as good as the flock system is it's not not like this flock system could replace our cops you still need the
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3176s,3176,to put a pilot on it and as good I say this as good as the flock system is it's not not like this flock system could replace our cops you still need the boots on the ground to do the work the
Southington,transcript,alpr,alpr_flock,2025-02-20,Board of Finance,Board of Finance Budget Workshop 2/20/2025,https://www.youtube.com/watch?v=mXZY8hjeIK4&t=3183s,3183,replace our cops you still need the boots on the ground to do the work the the flock system is a great tool to help them do their job but it's our quality cops that are are actually making it as
Southington,transcript,alpr,alpr_flock,2023-12-11,Town Council,Town Council 12/11/2023,https://www.youtube.com/watch?v=PhskWyndCSM&t=1423s,1423,and other crimes and um that new era is upon us thanks to a an investment that Southington has made in flock cameras and then also uh you know some of the some of the neighboring communities as
Southington,transcript,alpr,alpr_flock,2023-12-11,Town Council,Town Council 12/11/2023,https://www.youtube.com/watch?v=PhskWyndCSM&t=1553s,1553,manager comment as well I know that in my discussion with the chief uh he has talked about the uh the flock system with surrounding towns uh a lot of the discussion is uh obviously confidential
Southington,transcript,alpr,alpr_flock,2023-09-25,Town Council,Town Council 9/25/2023,https://www.youtube.com/watch?v=i5UsZqtZ_Yo&t=3225s,3225,Hartford Regional task force on auto theft the town just invested in the LPR License Plate Reader so I explained to or we all did that southington's all in in this uh fight so in the the one thing
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=441s,441,protection and answer any questions you have the community benefits of the an alpr system and then there'll be time for feedback and questions if you have any
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=526s,526,still need officers okay so an overview of an alpr system it's a high-speed cam system that can quickly capture photographs of license
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=608s,608,clearing rates will increase and our crime rates will decrease every uh police department that is used uh alpr systems have shown a reduction in the crime rate and it also moves us from a
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=869s,869,um in the Privacy portal it's a big one so if you're in the audience or if you're on the dice you can Google flock privacy portal Google Warwick Google anything it'll pop up and we have the
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1097s,1097,more to store than an Excel file listing the license plate you know what I mean and flock the company is very uh these things it's very sensitive to privacy so
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1303s,1303,and we have a stolen or wanted vehicle that enters Our Town hasn't committed a crime yet flock now picks it up okay they identify it as a hot sheet vehicle dispatch gets notified all the MTD mdds
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1382s,1382,they had two people come through out of Dakota they had counterfeit warrants it was inside and uh ncic they got a flock hit pulled the car over made the arrests they're now on their way to sell uh to
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1394s,1394,the South Dakota West Hartford has had flax since 2022 they flock provided us with they do a very good job of detailing their success stories they've had 44 success stories
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1467s,1467,that's correct now do the other towns use flock or do they use different we have 17 in the report you provided corporate Council found several more in
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1475s,1475,17 in the report you provided corporate Council found several more in flock integrates with our axon and they also don't sell they do not sell the information to the public so it's our
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1531s,1531,years so they actually have uh agreements with other surrounding areas like West Hartford this year their flock data so they could do it so yes we can share openly with other with other
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1567s,1567,with Chief Daley and and attorney Rick Adonis we like to see at a minimum the 22 camera deployment and what flock does is flock has their their experts look at it and then they came up they came up
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1569s,1569,Adonis we like to see at a minimum the 22 camera deployment and what flock does is flock has their their experts look at it and then they came up they came up with a basic deployment plan and then
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1639s,1639,front and if anything expanded um and that's that's kind of the vision that we've had because again flock has their experts we're going to look at our data and we're going to come up with
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=1866s,1866,um councilwoman depaolo did address the question that I was interested in as well and that is the you know the flock Software System we I want to make sure that that integrates with other software
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2033s,2033,can you tell uh how long have you been looking into and investigating this flock system we've probably been looking into it for over a year now
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2086s,2086,if you're in Southington and you're up to no good flock is going to tag you and then we're going to investigate to you so I guess some of the negatives could be like
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2180s,2180,and upfront which they are with the people explain to them what's going on nothing is perfect I think though flock does a good job of eliminating your false positives because it's always can
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2542s,2542,about what councilman triplinski just said I think on page two of our memo here it says what is the alpr technology the fourth bullet point down it says use to solve crime so I hope that uh and I
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2641s,2641,to kind of work with the residents or landowners so the way flock is designed is they they pull all the permits and everything else so it usually goes within either
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2655s,2655,problem with someone who didn't want a camera in the area then we would work through that flock hasn't experienced that but where they're putting the camera it's a 12 foot nice black
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2701s,2701,rip versus a two yeah the four year is almost built in because it's technology and release what flock is saying is we have a two-year contract we'll guarantee you another two years with the same
Southington,transcript,alpr,alpr_flock,2023-07-10,Town Council,Town Council 7/10/2023,https://www.youtube.com/watch?v=wOBECFljDf8&t=2889s,2889,commission hasn't had this I haven't spoken to it yet we've been told by flock's legal counsel that it's not voidable because it's a public safety exception
Southington,transcript,biometrics_other,biometrics_other,2023-12-14,Board of Education,Board of Education 12/14/2023,https://www.youtube.com/watch?v=lvr7R3BcNHc&t=1508s,1508,slows the onboarding process so we have brought on some software called uh idemia and it essentially allows us to do the fingerprinting here and have access to the database here uh for
Southington,transcript,body_camera,body_camera,2026-02-26,Board of Finance,Board of Finance 02/26/2026 Budget Hearing #2,https://www.youtube.com/watch?v=UXsdKDB6MmI&t=5971s,5971,"picture, but it but the cost of it. And then then we get FOI requests for the body cam. So then someone has to take that body cam footage and watch it. And if there's any juveniles in it, they"
Southington,transcript,body_camera,body_camera,2026-02-26,Board of Finance,Board of Finance 02/26/2026 Budget Hearing #2,https://www.youtube.com/watch?v=UXsdKDB6MmI&t=5973s,5973,"then then we get FOI requests for the body cam. So then someone has to take that body cam footage and watch it. And if there's any juveniles in it, they have to blot blot out their faces. It's"
Southington,transcript,drone,drone,2026-07-14,Town Council,Town Council 7/14/26,https://www.youtube.com/watch?v=krEUwLSwgW0&t=1049s,1049,"operations including the patrol services, criminal investigations, the canine unit, drone unit, host hostage negotiation team, dispatch operations, and several partner agencies. The"
Southington,transcript,drone,drone,2026-07-13,Town Council,Town Council 07/13/2026,https://www.youtube.com/watch?v=9KLNpGTNXUw&t=720s,720,"operations including the patrol services, criminal investigations, the canine unit, drone unit, hostage negotiation team, dispatch"
Southington,transcript,drone,drone,2026-06-18,Board of Education,Board of Education 06/18/2026,https://www.youtube.com/watch?v=WX-NARL_75o&t=2034s,2034,celebrations that all the schools had and I think Darinowski had a separate day because they had a drone go over and I'm sure some of you have seen the pictures on Facebook. I know I have. But
Southington,transcript,drone,drone,2025-10-09,Board of Education,Board of Education 10/09/2025,https://www.youtube.com/watch?v=L3ycMiofouE&t=934s,934,"PSAT exam. Today, during BCAP advisory, um, the seniors took their overhead drone photos out on the turf field. Nice. Um, on October 21st, the music department will be hosting their annual"
Southington,transcript,drone,drone,2025-10-09,Board of Education,Board of Education 10/09/2025,https://www.youtube.com/watch?v=L3ycMiofouE&t=1028s,1028,"Month. >> So, as I learned today when we went outside for the drone picture, um it's starting to get really cold. Um so, with that, uh fall sports seasons are coming"
Southington,transcript,drone,drone,2025-10-09,Board of Education,Board of Education 10/9/2025,https://www.youtube.com/watch?v=w7j5qL6RtB8&t=1344s,1344,"PSAT exam. Today, during BCAP advisory, um, the seniors took their overhead drone photos out on the turf field. >> Nice. Um, on October 21st, the music department will be hosting their annual"
Southington,transcript,drone,drone,2025-10-09,Board of Education,Board of Education 10/9/2025,https://www.youtube.com/watch?v=w7j5qL6RtB8&t=1438s,1438,"of the National Hispanic Heritage Month. >> So, as I learned today when we went outside for the drone picture, um it's starting to get really cold. Um so, with that, uh fall sports seasons are coming"
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=959s,959,">> Okay, that's We'll put that on the yes side of the list. The flock safety drone, the drone in a box. This is a um a three-year pilot where we we buy it for three years. We look at it. We test"
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=990s,990,">> something new. Fire department, too, right? The drone in a box supposed to pop out and go to wherever the call is. >> Not for us. No, sir."
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1691s,1691,"12,000 for the generator at the animal control, 50,000 for the flock safety drone, a three-year pilot, and 12,000 for the uh Flock PTZ"
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1727s,1727,">> We have a motion, a second. Any further discussion? >> Yeah, just one question. On the drone, it's 50,000 a year for three years. are are those also"
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1789s,1789,">> The learning curve and everything else. >> Yeah. to get it up to get the people. We got to get a drone pilot, somebody to keep an eye on it. >> Um,"
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1940s,1940,"amend our motion to approve these things with the the same same items, but with a two-year on the flock drone. >> I will amend my original motion >> and I'll amend my second."
Southington,transcript,drone,drone,2025-10-08,Board of Finance,Board of Finance 10/08/2025,https://www.youtube.com/watch?v=Jq2Tr3odmIQ&t=1950s,1950,">> and I'll amend my second. >> So, to approve the list as as um called out with it with the drone being a pilot for two years. >> Thank you for the clarification."
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2060s,2060,power that currently has no generator. Um that was just an estimate. The flock safety's drone. Um that's one I'm it's it's thrown as a first responder. I know I was told not to put in something with
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2085s,2085,"and then at the end of the 3 years, we can decide if we want to continue it. What it is is we would put a drone in a case somewhere in town, probably in the center of town, and with the push of a"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2094s,2094,"case somewhere in town, probably in the center of town, and with the push of a button, that drone would deploy based on our CAD system to the call. The drone would fly there, get there probably long"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2097s,2097,"center of town, and with the push of a button, that drone would deploy based on our CAD system to the call. The drone would fly there, get there probably long before any officers. Um, at night, it"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2115s,2115,"flock system. So if a stolen vehicle comes in, you launch the drone, it goes to the area where the uh stolen vehicle hit and it eyes in the skies. Our ability to"
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2148s,2148,what they see. It also could live feed to the cruisers. So the officers on the way there could see what the the drone sees. It's incredible. I was talking Milford is a town that currently has.
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2158s,2158,Milford is a town that currently has. They're in the process of getting their third drone and uh they were telling me about the success stories. They they launched it where a a kayaker was out in
Southington,transcript,drone,drone,2025-08-06,Board of Finance,Board of Finance 8/6/2025,https://www.youtube.com/watch?v=9lhyYbnrTSE&t=2181s,2181,"boats right to him. There was another one. There was a guy trying to break into a car. They flew the drone right to the call. Found the guy. He had round from the scene, but they found him"
